year,month,County,BI_mean,BI_max,surveys
2010,6,嘉義縣,0.02525,1.818,72
2010,6,基隆市,2.149,20.0,40
2010,6,宜蘭縣,0.11606481481481482,3.448,108
2010,6,屏東縣,8.068074380165289,123.364,484
2010,6,彰化縣,2.1849147286821706,18.0,129
2010,6,新北市,0.31521739130434784,4.0,184
2010,6,新竹市,1.5504193548387097,8.0,31
2010,6,新竹縣,0.8147241379310345,7.843,58
2010,6,桃園市,0.0967741935483871,6.0,310
2010,6,澎湖縣,0.4781111111111111,4.0,27
2010,6,臺中市,2.6766470588235296,16.666,119
2010,6,臺北市,2.1615952380952383,32.0,168
2010,6,臺南市,4.302905788876277,30.0,881
2010,6,臺東縣,2.3745820105820106,38.461,567
2010,6,花蓮縣,0.047619047619047616,2.0,84
2010,6,苗栗縣,4.213038461538462,10.0,52
2010,6,金門縣,0.0,0.0,4
2010,6,雲林縣,1.3391794871794873,8.0,78
2010,6,高雄市,9.328914590747331,82.0,1405
2010,7,南投縣,1.391304347826087,6.0,69
2010,7,嘉義市,0.15160669456066947,3.75,239
2010,7,嘉義縣,0.07486486486486486,1.923,74
2010,7,基隆市,1.2,4.0,35
2010,7,宜蘭縣,0.14928865979381442,3.333,97
2010,7,屏東縣,3.534946611909651,19.047,487
2010,7,彰化縣,2.0427857142857144,14.0,126
2010,7,新北市,0.5560231213872833,6.0,173
2010,7,新竹市,1.5314615384615384,8.0,26
2010,7,新竹縣,0.5591186440677967,6.0,59
2010,7,桃園市,0.15895049504950495,8.0,303
2010,7,澎湖縣,0.6940999999999999,5.882,20
2010,7,臺中市,2.294692857142857,10.0,140
2010,7,臺北市,2.1048564102564105,10.0,195
2010,7,臺南市,4.5707294797687865,48.333,865
2010,7,臺東縣,1.932204355108878,28.0,597
2010,7,花蓮縣,0.075,2.0,80
2010,7,苗栗縣,4.113636363636363,16.0,44
2010,7,連江縣,0.8,2.0,5
2010,7,金門縣,1.054,1.538,4
2010,7,雲林縣,0.8890246913580246,6.0,81
2010,7,高雄市,6.6084130893736805,60.0,1421
2010,8,南投縣,1.3496029411764705,8.0,68
2010,8,嘉義市,0.12295278969957081,3.75,233
2010,8,嘉義縣,0.0,0.0,86
2010,8,基隆市,1.265439024390244,4.0,41
2010,8,宜蘭縣,0.42302884615384617,17.307,104
2010,8,屏東縣,4.128323943661972,30.699,497
2010,8,彰化縣,2.2089366197183096,14.0,142
2010,8,新北市,0.6710671641791045,8.0,134
2010,8,新竹市,1.832103448275862,8.0,29
2010,8,新竹縣,0.6248032786885246,9.523,61
2010,8,桃園市,0.11245890410958904,4.838,292
2010,8,澎湖縣,0.8267916666666667,6.0,24
2010,8,臺中市,2.8447537313432836,16.0,134
2010,8,臺北市,2.1342731277533042,12.0,227
2010,8,臺南市,6.238259083728279,56.666,633
2010,8,臺東縣,2.3504254237288134,53.846,590
2010,8,花蓮縣,0.06976744186046512,4.0,86
2010,8,苗栗縣,3.673469387755102,8.0,49
2010,8,連江縣,1.0,4.0,4
2010,8,金門縣,1.6347999999999998,1.818,5
2010,8,雲林縣,0.7938375,4.0,80
2010,8,高雄市,10.939300538047656,74.0,1301
2010,9,南投縣,1.6877014925373133,8.0,67
2010,9,嘉義市,0.2333850267379679,5.0,187
2010,9,嘉義縣,0.0,0.0,83
2010,9,基隆市,1.380952380952381,26.0,42
2010,9,宜蘭縣,0.4351826923076923,8.333,104
2010,9,屏東縣,5.181136585365854,42.452,205
2010,9,彰化縣,2.400232,15.0,125
2010,9,新北市,0.38271604938271603,10.0,162
2010,9,新竹市,2.24840625,6.0,32
2010,9,新竹縣,0.9777118644067797,9.433,59
2010,9,桃園市,0.5569661016949152,16.901,59
2010,9,澎湖縣,0.7385714285714285,4.0,21
2010,9,臺中市,3.0266030534351147,14.0,131
2010,9,臺北市,1.4866219512195122,8.0,164
2010,9,臺南市,8.353395807644883,137.254,811
2010,9,臺東縣,2.421026229508197,68.0,305
2010,9,花蓮縣,0.0,0.0,85
2010,9,苗栗縣,4.121791666666667,8.0,48
2010,9,連江縣,0.0,0.0,4
2010,9,金門縣,0.8009999999999999,1.666,4
2010,9,雲林縣,1.0667682926829267,4.0,82
2010,9,高雄市,12.372758241758243,61.458,91
2010,10,南投縣,1.4848484848484849,8.0,66
2010,10,嘉義市,0.32894736842105265,2.5,19
2010,10,嘉義縣,0.023255813953488372,2.0,86
2010,10,基隆市,1.7182790697674417,18.0,43
2010,10,宜蘭縣,0.757980198019802,15.686,101
2010,10,屏東縣,7.407547826086957,68.0,230
2010,10,彰化縣,1.1232,8.0,125
2010,10,新北市,0.449438202247191,10.0,178
2010,10,新竹市,2.0076774193548386,6.0,31
2010,10,新竹縣,0.9737966101694915,8.0,59
2010,10,桃園市,0.5217391304347826,8.0,46
2010,10,澎湖縣,0.16025,1.923,24
2010,10,臺中市,1.9457714285714287,8.0,105
2010,10,臺北市,1.8450808823529412,12.0,136
2010,10,臺南市,4.946133237822349,59.09,698
2010,10,臺東縣,1.7979999999999998,23.529,73
2010,10,花蓮縣,0.3466666666666667,6.0,75
2010,10,苗栗縣,3.2699574468085104,10.0,47
2010,10,連江縣,0.0,0.0,4
2010,10,金門縣,0.25971428571428573,1.818,7
2010,10,雲林縣,0.6989375,4.0,80
2010,10,高雄市,10.599992366412213,80.0,1048
2010,11,南投縣,1.1343283582089552,4.0,67
2010,11,嘉義市,0.21739130434782608,3.75,23
2010,11,嘉義縣,0.35924175824175825,3.846,91
2010,11,基隆市,0.5,2.0,4
2010,11,宜蘭縣,0.4761546391752577,14.285,97
2010,11,屏東縣,8.057201086956523,48.148,368
2010,11,彰化縣,0.9241138211382114,6.0,123
2010,11,新北市,1.3048920245398774,85.714,815
2010,11,新竹市,1.8820000000000001,6.0,70
2010,11,新竹縣,0.8232142857142858,8.064,56
2010,11,桃園市,0.2836741573033708,7.547,356
2010,11,澎湖縣,0.34447826086956523,4.0,23
2010,11,臺中市,1.4721052631578946,5.66,114
2010,11,臺北市,1.071145,12.0,200
2010,11,臺南市,4.872333333333333,118.333,846
2010,11,臺東縣,2.3840615384615385,18.0,65
2010,11,花蓮縣,0.05063291139240506,2.0,79
2010,11,苗栗縣,2.8163863636363633,8.0,44
2010,11,金門縣,1.2347142857142859,3.658,7
2010,11,雲林縣,0.5465731707317073,4.0,82
2010,11,高雄市,6.4047821180555555,55.0,1152
2010,12,南投縣,0.5633802816901409,10.0,71
2010,12,嘉義市,0.5434782608695652,3.75,23
2010,12,嘉義縣,0.0,0.0,75
2010,12,基隆市,1.0,2.0,4
2010,12,宜蘭縣,0.2169252336448598,6.0,107
2010,12,屏東縣,5.5810707964601765,41.818,339
2010,12,彰化縣,0.6186623376623377,6.0,77
2010,12,新北市,0.40826356589147283,6.666,129
2010,12,新竹市,1.4321666666666668,6.0,90
2010,12,新竹縣,0.5757704918032787,4.0,61
2010,12,桃園市,0.1720739957716702,46.0,473
2010,12,澎湖縣,0.0,0.0,31
2010,12,臺中市,0.731607476635514,8.0,107
2010,12,臺北市,1.660842105263158,92.0,114
2010,12,臺南市,2.882662731871838,39.024,593
2010,12,臺東縣,2.216066666666667,18.0,45
2010,12,花蓮縣,0.0,0.0,68
2010,12,苗栗縣,2.074074074074074,8.0,27
